iter	RMSE
340	0.001293113272
341	0.001291253514
342	0.001288029081
343	0.001286198058
344	0.001282175304
345	0.001276288339
346	0.001274918268
347	0.0012726133
348	0.001269233141
349	0.00126689257
350	0.001265067273
351	0.001261928065
352	0.001260703263
353	0.001256686255
354	0.001255197335
355	0.001252551597
356	0.001249044931
357	0.001247045135
358	0.001245355225
359	0.001242965663
360	0.001241844423
361	0.001240292738
362	0.00123845591
363	0.001236110024
364	0.001233898883
365	0.001231813152
366	0.001230452075
367	0.0012277767
368	0.001225014568
369	0.001222995586
370	0.001220011341
371	0.001215099237
372	0.001213230078
373	0.001210291637
374	0.001209212391
375	0.001206296863
376	0.001204223546
377	0.001202400607
378	0.001200817403
379	0.001199917313
380	0.001198168539
381	0.001197380146
382	0.001195410013
383	0.001194042968
384	0.001188910752
385	0.001188465416
386	0.001185826144
387	0.001183284779
388	0.001180052688
389	0.001177189798
390	0.001175353754
391	0.001174248966
392	0.001170653991
393	0.001167665743
394	0.001166763569
395	0.001165662284
396	0.001164639736
397	0.001161874203
398	0.001160653401
399	0.001158799526
400	0.001157639538
401	0.001153453777
402	0.001152503708
403	0.00114997992
404	0.001147640517
405	0.001146003774
406	0.001144044953
407	0.00114144507
408	0.001138934745
409	0.00113685574
410	0.001136286516
411	0.001134621066
412	0.001131382186
413	0.001129975079
414	0.001126586216
415	0.001124396188
416	0.001122649483
417	0.001121280403
418	0.001119923656
419	0.001117571742
420	0.001116243194
421	0.001114359447
422	0.001112987629
423	0.001111926903
424	0.001109900972
425	0.001105154198
426	0.001100972039
427	0.001099243821
428	0.001097212039
429	0.001095398746
430	0.001093912754
431	0.001091478909
432	0.001089380519
433	0.001088179565
434	0.001087124788
435	0.001085430516
436	0.001083038199
437	0.001082128532
438	0.001079978932
439	0.001077253862
440	0.001076481541
441	0.001075210293
442	0.001073556202
443	0.001072505177
444	0.001070539752
445	0.00106800161
446	0.001067043732
447	0.001066319426
448	0.001065324667
449	0.001063331179
450	0.001062242104
451	0.001061357334
452	0.001060249058
453	0.00105882142
454	0.001056692173
455	0.001055824386
456	0.001055003822
457	0.001054359242
458	0.001053330867
459	0.001051994757
460	0.00104954408
461	0.001048222745
462	0.001045827486
463	0.00104417029
464	0.001042404279
465	0.001040775435
466	0.001040032431
467	0.001038848361
468	0.001038274395
469	0.001037502206
470	0.001036108548
471	0.001035334041
472	0.001034632195
473	0.001032336149
474	0.001031438933
475	0.001029334584
476	0.001028054942
477	0.001027019199
478	0.001025766364
479	0.001024610988
480	0.00102413489
481	0.001023319478
482	0.001022665414
483	0.001021243867
484	0.001019308874
485	0.001018580004
486	0.001016749113
487	0.001015854807
488	0.001015152785
489	0.001014490509
490	0.001013533654
491	0.0010131421
492	0.001012014991
493	0.001009998294
494	0.001009651808
495	0.001008545945
496	0.001006966088
497	0.001006325689
498	0.001003868866
499	0.001001917067
500	0.001001367974
501	0.001001016742
502	0.0009987147217
503	0.0009970642234
504	0.0009947358042
505	0.0009936593443
506	0.0009925300153
507	0.0009915607151
508	0.0009887088145
509	0.0009881684041
510	0.0009872745028
511	0.0009846533524
512	0.000983499594
513	0.0009819347575
514	0.0009809402657
515	0.0009798782913
516	0.0009793876912
517	0.0009775697163
518	0.0009765634252
519	0.0009747686868
520	0.0009734766619
521	0.0009727377043
522	0.0009715547417
523	0.000970930541
524	0.0009699719278
525	0.0009687676072
526	0.0009674328462
527	0.0009656463171
528	0.0009651563076
529	0.0009633271376
530	0.0009623501192
531	0.0009609666957
532	0.0009597687567
533	0.0009590739897
534	0.0009578436331
535	0.0009568696211
536	0.0009559659794
537	0.0009555681728
538	0.0009545221231
539	0.0009533490308
540	0.0009524671857
541	0.0009519988689
542	0.0009510854269
543	0.0009491517072
544	0.0009477645522
545	0.0009466573818
546	0.0009453699306
547	0.0009436856171
548	0.0009430053912
549	0.0009413945989
550	0.000939802729
551	0.0009391425443
552	0.0009376026702
553	0.0009360291598
554	0.0009343651477
555	0.0009330905001
556	0.0009321653149
557	0.0009306924872
558	0.0009291910337
559	0.0009275823341
560	0.0009268195919
561	0.0009259642325
562	0.0009252142628
563	0.0009237516366
564	0.0009227724535
565	0.000922353788
566	0.0009217485964
567	0.0009194073081
568	0.0009189856954
569	0.000918007016
570	0.0009162907575
571	0.0009156631336
572	0.0009143240508
573	0.0009129576526
574	0.0009119857365
575	0.0009106727575
576	0.0009099791635
577	0.0009092922877
578	0.0009080540609
579	0.0009074588324
580	0.0009053652153
581	0.0009041265256
582	0.0009029876303
583	0.0009017907748
584	0.0009014612894
585	0.0009008044474
586	0.0008990933664
587	0.000898351166
588	0.00089694898
589	0.000895725607
590	0.0008936591536
591	0.0008929012043
592	0.0008922482203
593	0.0008914576807
594	0.0008903608688
595	0.0008899890004
596	0.0008889662018
597	0.0008884296134
598	0.0008877697099
599	0.0008865562514
600	0.0008860597941
601	0.0008845799866
602	0.0008838161751
603	0.00088144191
604	0.0008796648464
605	0.0008784159174
606	0.0008777794281
607	0.0008767501426
608	0.0008761912015
609	0.0008757200983
610	0.0008742737318
611	0.000872772817
612	0.0008721863779
613	0.0008706560022
614	0.0008695877908
615	0.0008670990718
616	0.000864996974
617	0.0008634389045
618	0.00086220826
619	0.0008616398381
620	0.0008605232974
621	0.0008596325704
622	0.0008583486303
623	0.0008580817823
624	0.0008577693118
625	0.0008574958018
626	0.0008558260734
627	0.0008548723143
628	0.0008541157429
629	0.0008530060012
630	0.0008520503885
631	0.0008490815127
632	0.0008476317742
633	0.0008466138317
634	0.0008455707157
635	0.0008452639452
636	0.0008436484956
637	0.0008433483423
638	0.0008427233835
639	0.0008406214711
640	0.0008400312038
641	0.0008387259995
642	0.0008373757877
643	0.0008351391527
644	0.0008341783015
645	0.0008335014318
646	0.0008318462935
647	0.0008307443619
648	0.0008294119492
649	0.0008282041388
650	0.0008257231365
651	0.0008248975215
652	0.0008238866258
653	0.0008230408904
654	0.0008221456454
655	0.0008212698076
656	0.0008207634471
657	0.0008195947742
658	0.0008187412869
659	0.0008181637159
660	0.0008163581584
661	0.0008154835495
662	0.000814809704
663	0.000814498485
664	0.0008135834448
665	0.000811620843
666	0.0008102785994
667	0.0008095430088
668	0.0008089220563
669	0.0008077026945
670	0.0008053276441
671	0.0008046741166
672	0.0008039515685
673	0.0008031454994
674	0.0008023800339
675	0.0008012474047
676	0.0008001133238
677	0.0007997487551
678	0.0007992149529
679	0.00079856712
680	0.0007983792545
681	0.0007974321884
682	0.0007955951298
683	0.0007950007299
684	0.000793554525
685	0.0007931918942
686	0.000793008557
687	0.000792725081
688	0.0007910421147
689	0.000790254705
690	0.0007889137155
691	0.0007876813788
692	0.000786639011
693	0.0007839090661
694	0.0007818227285
695	0.0007804816053
696	0.0007800809364
697	0.0007783437328
698	0.000777556716
699	0.0007766971362
700	0.0007758479108
701	0.0007755113901
702	0.0007745121715
703	0.0007738530725
704	0.0007731706495
705	0.0007708530636
706	0.0007699478601
707	0.0007684928024
708	0.0007669682609
709	0.0007666071095
710	0.0007651418094
711	0.0007644677035
712	0.0007623228412
713	0.0007619847262
714	0.0007613127391
715	0.0007609801944
716	0.0007595862366
717	0.0007592872084
718	0.0007583347034
719	0.0007575142639
720	0.0007566268742
721	0.0007554090507
722	0.0007548182542
723	0.0007531866529
724	0.0007523735904
725	0.0007520379478
726	0.0007517314545
727	0.0007515543429
728	0.0007506864962
729	0.0007499415905
730	0.0007488446594
731	0.0007485082642
732	0.0007476292424
733	0.0007459318808
734	0.000745614053
735	0.000745309346
736	0.000744226442
737	0.0007440177027
738	0.0007427622677
739	0.0007425117387
740	0.000741767154
741	0.0007414427499
742	0.0007403666119
743	0.0007395057211
744	0.0007385921058
745	0.0007381472427
746	0.0007376246088
747	0.0007371829982
748	0.0007356252102
749	0.0007340693366
750	0.0007338326412
751	0.0007318731967
752	0.0007311852617
753	0.000730671128
754	0.0007299957515
755	0.0007292172333
756	0.000728812409
757	0.0007283122248
758	0.000728025935
759	0.0007272850553
760	0.0007254657111
761	0.0007249034829
762	0.0007246052328
763	0.0007237637756
764	0.0007233006532
765	0.0007224418496
766	0.0007220145374
767	0.0007217485852
768	0.0007207903003
769	0.000720428298
770	0.0007201553228
771	0.000719210984
772	0.00071858648
773	0.0007173012274
774	0.0007163715372
775	0.0007152874233
776	0.0007136086804
777	0.0007133336555
778	0.0007128484398
779	0.0007120906497
780	0.0007116615198
781	0.0007113707412
782	0.0007108209777
783	0.0007093538394
784	0.0007090353879
785	0.0007077562218
786	0.0007063605589
787	0.0007055139275
788	0.0007039533083
789	0.0007032503364
790	0.0007028610878
791	0.0007022032741
792	0.0007007452545
793	0.0006998198037
794	0.0006995482874
795	0.0006990014277
796	0.0006981719732
797	0.0006971951607
798	0.0006963175905
799	0.0006960822564
800	0.0006955588911
801	0.0006944379655
802	0.0006928672113
803	0.000692402061
804	0.0006919490659
805	0.0006913820646
806	0.0006909895571
807	0.0006902982617
808	0.0006900162856
809	0.0006894670107
810	0.0006890047345
811	0.0006887826549
812	0.0006882576936
813	0.000687199901
814	0.0006859708617
815	0.0006851775166
816	0.0006846315774
817	0.0006835126226
818	0.0006831137643
819	0.0006829063693
820	0.0006822500342
821	0.0006812748403
822	0.0006805229227
823	0.0006800611801
824	0.0006799002311
825	0.0006790739465
826	0.0006782179106
827	0.0006776312093
828	0.0006773626351
829	0.0006767361259
830	0.0006757619582
831	0.0006751571547
832	0.0006744709068
833	0.0006739220367
834	0.0006731057156
835	0.0006722158118
836	0.0006718112147
837	0.000671618836
838	0.0006714219859
839	0.0006707873823
840	0.0006704756773
841	0.0006697323217
842	0.0006693769864
843	0.0006689818518
844	0.0006684841468
845	0.000667826642
846	0.0006672134851
847	0.0006664253505
848	0.0006657024886
849	0.0006647203155
850	0.0006642427094
851	0.0006632881683
852	0.0006625885698
853	0.0006620346333
854	0.0006614685477
855	0.0006610895644
856	0.0006607632945
857	0.0006600957973
858	0.0006594775371
859	0.0006586503864
860	0.0006583123062
861	0.0006576401931
862	0.0006570409841
863	0.0006563147965
864	0.0006558620369
865	0.0006552754794
866	0.000654449934
867	0.0006538397746
868	0.0006533334239
869	0.0006526527679
870	0.0006516000424
871	0.0006509501219
872	0.0006506950182
873	0.0006501935585
874	0.0006498062735
875	0.0006492957125
876	0.0006487887033
877	0.0006481569837
878	0.0006471889592
879	0.0006470062285
880	0.000646808205
881	0.0006464825827
882	0.0006457471404
883	0.0006455547549
884	0.0006447198352
885	0.0006439226962
886	0.0006434708856
887	0.0006427997672
888	0.0006422830341
889	0.0006417517962
890	0.0006413184163
891	0.0006403177627
892	0.0006391894735
893	0.0006386563681
894	0.00063809672
895	0.0006370556211
896	0.0006364283096
897	0.0006360321289
898	0.0006349282151
899	0.0006341173256
900	0.0006337326997
901	0.0006336008948
902	0.0006329165819
903	0.0006323773216
904	0.0006311411232
905	0.0006307140503
906	0.000630547673
907	0.0006302310825
908	0.0006294976837
909	0.0006282286161
910	0.0006273359853
911	0.00062656852
912	0.0006258221927
913	0.0006254709085
914	0.0006252182713
915	0.0006245218272
916	0.0006234447939
917	0.0006230256249
918	0.0006217882251
919	0.0006212088461
920	0.0006208074365
921	0.000619716116
922	0.0006186213206
923	0.0006181206728
924	0.0006178133424
925	0.0006172502492
926	0.0006170503187
927	0.0006169483525
928	0.0006164319281
929	0.0006162011904
930	0.0006156784193
931	0.0006150112065
932	0.0006146149592
933	0.0006141234132
934	0.0006138607993
935	0.0006130599421
936	0.0006127735179
937	0.0006122249389
938	0.0006121189958
939	0.0006109944747
940	0.0006106828643
941	0.0006103384701
942	0.0006099792531
943	0.0006093418559
944	0.0006088935715
945	0.0006087616804
946	0.0006084204045
947	0.000607251904
948	0.0006068587272
949	0.0006067348645
950	0.0006062318687
951	0.0006055793459
952	0.000605206967
953	0.0006045864197
954	0.000604489934
955	0.0006040575401
956	0.0006036217969
957	0.0006032902279
958	0.0006030248326
959	0.00060267017
960	0.0006022337729
961	0.0006011238082
962	0.0006007366432
963	0.0005995768389
964	0.0005990007026
965	0.0005988784703
966	0.000598291498
967	0.0005979485109
968	0.0005975538734
969	0.0005973028955
970	0.0005969890836
971	0.0005967466552
972	0.0005964352816
973	0.0005960776481
974	0.0005958637729
975	0.0005955843135
976	0.0005948637239
977	0.0005937954754
978	0.0005936321921
979	0.0005934811373
980	0.0005930492729
981	0.000592966492
982	0.0005925545612
983	0.0005921048596
984	0.0005918539989
985	0.0005906321191
986	0.0005903742815
987	0.0005898317207
988	0.0005893810294
989	0.0005885237781
990	0.0005882980346
991	0.000588053584
992	0.0005875912656
993	0.0005870500925
994	0.0005869015805
995	0.0005864732313
996	0.0005856609049
997	0.0005847061101
998	0.0005842421595
999	0.0005838102245
